id	Nombre	Apellido	Segundo apellido	Dependencia	Puesto
162	RUTH BETSABE	GARCÍA	SOLIS	COORDINACIÓN GENERAL ADMINISTRATIVA DEL EJECUTIVO DEL ESTADO	COORDINADOR GENERAL
161	FILIBERTO	LOPEZ	CARABANTES	COORDINACIÓN GENERAL ADMINISTRATIVA DEL EJECUTIVO DEL ESTADO	ANALISTA
160	EDITH	ROMERO	PAPAQUI	COORDINACIÓN GENERAL ADMINISTRATIVA DEL EJECUTIVO DEL ESTADO	SUB-DIRECTOR
159	BENITO DE JESUS	GUZMAN	AGUILA	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	ANALISTA
158	QUETZALI ESTEFANIA	ZEMPOATECATL	ROJO	CONVENCIONES Y PARQUES	ANALISTA
157	NORMA ALICIA	ROSALES	MENDEZ	CONVENCIONES Y PARQUES	ANALISTA
156	NOHEMI	ALVAREZ	TENORIO	CONVENCIONES Y PARQUES	ANALISTA
155	MIGUEL ANGEL	REBOLLAR	HERRERA	CONVENCIONES Y PARQUES	ANALISTA
154	LUIS ANDRES	SALGADO	ARRIOLA	CONVENCIONES Y PARQUES	ABOGADO GENERAL
153	LOURDES SHANIK	GARCES	HERNANDEZ	CONVENCIONES Y PARQUES	JEFE DE DEPARTAMENTO
152	LILIANA	TOQUERO	MENDOZA	CONVENCIONES Y PARQUES	SUB-DIRECTOR
151	JAIME	MONEDA	CARRASCO	CONVENCIONES Y PARQUES	ANALISTA
150	IVAN BARUCH	PALACIOS	MORA	CONVENCIONES Y PARQUES	ASISTENTE
149	ALMA MARIEL	RODRIGUEZ	MENDIZAVAL	CONVENCIONES Y PARQUES	ANALISTA
148	AGUSTIN	MORENO	MACIAS	CONVENCIONES Y PARQUES	ANALISTA
147	GABRIELA ANGELICA	ZAMBRANO	JAIME	CONSEJO DE CIENCIA Y TECNOLOGÍA DEL ESTADO DE PUEBLA	ANALISTA
146	ZOILA REYNA GEZABEL	SALAZAR	SOLÍS	UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ	ABOGADO GENERAL
145	MIGUEL ANGEL	SÁNCHEZ	POLO	UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ	JEFE DE DEPARTAMENTO
144	MANUEL	GAYOSSO	AMADOR	UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ	JEFE DE DEPARTAMENTO
143	GERARDO	VARGAS	ORTIZ	UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ	RECTOR
142	ALBA JOSEFINA	MALDONADO	ESCAMILLA	UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ	DIRECTOR GENERAL
141	YANET	VÁZQUEZ	FLORES	UNIVERSIDAD TECNOLÓGICA DE TEHUACÁN	JEFE DE DEPARTAMENTO
140	CYNTHIA MARLENNE	PONCE	CARRERA	UNIVERSIDAD TECNOLÓGICA DE TEHUACÁN	AUXILIAR
139	MARIANA	VELEZ	JUAREZ	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	SUB-DIRECTOR
138	KARINA	FERNANDEZ	PATRICIO	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	RECTOR
137	JAVIER VALENTIN	CASTILLO	LUNA	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	ABOGADO GENERAL
136	FAUSTINO	NOTARIO	GONZALEZ	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	DIRECTOR GENERAL
135	ELIAS	ZAYAGOS	CERVANTES	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	DIRECTOR GENERAL
134	EDGAR EDMUNDO	ROSAS	PEÑASCO	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	CONTRALOR INTERNO
133	CLAUDIA RUBI	"NAVARRO"	GARCIA	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	SECRETARIO
132	CARLOS ROBERTO	CAMARILLO	ROJAS	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	DIRECTOR GENERAL
131	ADRIANA	OLAYO	"NABOR"	UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO	JEFE DE DEPARTAMENTO
130	OMAR	CORTES	CORTES	UNIVERSIDAD TECNOLÓGICA DE PUEBLA	JEFE DE DEPARTAMENTO
129	GUSTAVO	CARRILLO	CHÁVEZ	UNIVERSIDAD TECNOLÓGICA DE PUEBLA	SUB-DIRECTOR
128	GUADALUPE ADRIANA	CONTRERAS	TEJEDA	UNIVERSIDAD TECNOLÓGICA DE PUEBLA	DIRECTOR GENERAL
127	MAYTHÉ	CLAUDIO	ORTEGA	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	JEFE DE DEPARTAMENTO
126	MARÍA DE LOURDES	GARCIA	CUELLAR	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	ANALISTA
125	GUILLERMO	LOZANO	SÁNCHEZ	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	DIRECTOR GENERAL
124	FRANCISCO	VALENCIA	PONCE	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	RECTOR
123	EDWIN	GUEVARA	CORTÉS	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	DIRECTOR GENERAL
122	ALEJANDRA	CASTRO	MARTÍNEZ	UNIVERSIDAD TECNOLÓGICA DE ORIENTAL	DIRECTOR GENERAL
121	GERARDO	GUTÍERREZ	GUIDO	UNIVERSIDAD TECNOLÓGICA DE HUEJOTZINGO	ENCARGADO DE SUB-DIRECCION
120	RAFAEL	SOLAR	RIOS	UNIVERSIDAD TECNOLÓGICA BILINGÜE INTERNACIONAL Y SUSTENTABLE DEL ESTADO DE PUEBLA	ABOGADO GENERAL
119	OMAR	ALEMÁN	CHANG	UNIVERSIDAD TECNOLÓGICA BILINGÜE INTERNACIONAL Y SUSTENTABLE DEL ESTADO DE PUEBLA	RECTOR
118	EZEQUIEL	LÓPEZ	VALDEZ	UNIVERSIDAD TECNOLÓGICA BILINGÜE INTERNACIONAL Y SUSTENTABLE DEL ESTADO DE PUEBLA	SECRETARIO
117	VIOLETA	ESPINOZA	VALDEZ	UNIVERSIDAD POLITÉCNICA DE PUEBLA	JEFE DE OFICINA
116	VERONICA	ZUÑIGA	AGUILAR	UNIVERSIDAD POLITÉCNICA DE PUEBLA	JEFE DE OFICINA
115	ARTURO	CUACHAYO	LOZANO	UNIVERSIDAD POLITÉCNICA DE PUEBLA	JEFE DE OFICINA
114	OMAR FABIAN	LUNA	ALVAREZ	UNIVERSIDAD POLITÉCNICA DE AMOZOC	JEFE DE DEPARTAMENTO
113	JOSÉ GERMÁN	VILLALBA	ROJAS	UNIVERSIDAD POLITÉCNICA DE AMOZOC	ENCARGADO DE DESPACHO
112	JORGE ARTURO	BARRADAS	AGUIRRE	UNIVERSIDAD POLITÉCNICA DE AMOZOC	SECRETARIO
111	FLOR VIRIDIANA	MORALES	SANDOVAL	UNIVERSIDAD POLITÉCNICA DE AMOZOC	SUB-DIRECTOR
110	VIOLETA	REYES	BLANCO	UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA CHILCHOTLA	RECTOR
109	VIDAL MOACYR	GONZÁLEZ	BENÍTEZ	UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA CHILCHOTLA	DIRECTOR GENERAL
108	MARITZA	ALDANA	OSORNO	UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA AHUACATLÁN	DIRECTOR GENERAL
107	CESAR	SANTIAGO	TEPANTLAN	UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA AHUACATLÁN	RECTOR
106	YANET	LOPEZ	SANTIAGO	UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA	COORDINADOR GENERAL
105	JUAN	PEREZ	GARCÍA	UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA	COORDINADOR GENERAL
104	ALIBERT	SANCHEZ	JIMENEZ	UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA	RECTOR
103	AIDA JACINTA	VÁZQUEZ	BECERRA	UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA	DIRECTOR GENERAL
102	LUCINA ALBA	HERNANDEZ	RUBIO	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	JEFE DE DEPARTAMENTO
101	GUSTAVO	GAYTAN	ALCARAZ	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	DIRECTOR GENERAL
100	GABRIELA	GONZÁLEZ	SANTIAGO	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	JEFE DE DEPARTAMENTO
99	FELIPE	HUERTA	SANCHEZ	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	ANALISTA
98	ELIGIO	RAMÍREZ	BARRALES	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	GERENTE
97	DANIEL HIRAM	MARROQUIN	ORTIZ	SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA	GERENTE
96	VERONICA	GONZALEZ	ESPINOZA	SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA	PROFESIONAL B
95	MARDONIO	MARTINEZ	MARTIN	SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA	PROFESIONAL B
94	AIDE	JUAREZ	CANO	SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA	PROFESIONAL B
93	JAVIER	GUTÍERREZ	SERRANO	SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN	SUB-DIRECTOR
92	OFELIA LETICIA	CRISTOBAL	FLORES	SECRETARÍA DE TURISMO	ANALISTA
91	MARÍA NATIVIDAD	ALARCÓN	ORTEGA	SECRETARÍA DE TURISMO	ANALISTA
90	MARÍA ESTHER	CEBALLOS	TORRES	SECRETARÍA DE TURISMO	ANALISTA
89	GEORGINA NOEMI	VILLALOBOS	VENTURA	SECRETARÍA DE TURISMO	ANALISTA
88	FRANCISCO ALEJANDRO	LANDERO	DE LAS HERAS	SECRETARÍA DE TURISMO	SUB-DIRECTOR
87	ERNESTO	LOPEZ	REYES	SECRETARÍA DE TURISMO	ANALISTA
86	EDMUNDO ANTONIO	BOHORQUEZ	CASTAÑEDA	SECRETARÍA DE TURISMO	ANALISTA
85	ADRIAN	BRIONES	ZAPATA	SECRETARÍA DE TURISMO	DIRECTOR GENERAL
84	MAYRA GUADALUPE	MUÑOZ	MOTE	SECRETARÍA DE SEGURIDAD PÚBLICA	JEFE DE DEPARTAMENTO
83	ANA LILIA	YAÑEZ	AGUILAR	SECRETARÍA DE SEGURIDAD PÚBLICA	ANALISTA
82	VÍCTOR JESÚS	CISNEROS	MEZA	SECRETARÍA DE LA FUNCIÓN PÚBLICA	ANALISTA
81	JOSÉ JUAN	GUEVARA	ORDOÑEZ	SECRETARÍA DE LA FUNCIÓN PÚBLICA	ANALISTA
80	GILBERTO	MILLÁN	ESPINOZA	SECRETARÍA DE LA FUNCIÓN PÚBLICA	ANALISTA
79	TORIBIO	MORENO	CARPINTEYRO	SECRETARÍA DE ECONOMÍA	DIRECTOR GENERAL
78	ROGER	ROJAS	PEREZ	SECRETARÍA DE DESARROLLO RURAL	JEFE DE DEPARTAMENTO
77	FRANCISCO JAVIER	MOCTEZUMA	SALAS	SECRETARÍA DE BIENESTAR	COORDINADOR GENERAL
76	GERMAN	ROJAS	MARQUEZ	SECRETARÍA DE ADMINISTRACIÓN	JEFE DE DEPARTAMENTO
75	GERARDO	IBAÑEZ	CABRERA	SECRETARÍA DE ADMINISTRACIÓN	JEFE DE DEPARTAMENTO
74	YAMEL	AFFIF	AMARO	MUSEOS PUEBLA	ANALISTA
73	JOSE MOISES JAIME	MORALES	CAZARES	MUSEOS PUEBLA	JEFE DE DEPARTAMENTO
72	ISRAEL	CABRERA	MALDONADO	MUSEOS PUEBLA	ANALISTA
71	ARTURO JOVANNY	CORTES	GARCIA	MUSEOS PUEBLA	ANALISTA
70	PABLO	FLORES	SEGURA	INSTITUTO TECNOLÓGICO SUPERIOR DE ZACAPOAXTLA	DIRECTOR GENERAL
69	MARIA GABRIELA	CARMONA	TRUJILLO	INSTITUTO TECNOLÓGICO SUPERIOR DE ZACAPOAXTLA	SUB-DIRECTOR
68	JOSEFA	VAZQUEZ	MENDEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE ZACAPOAXTLA	JEFE DE DEPARTAMENTO
67	GUSTAVO	URBANO	JUÁREZ	INSTITUTO TECNOLÓGICO SUPERIOR DE ZACAPOAXTLA	DIRECTOR GENERAL
66	MARCO ANTONIO	ALVARADO	FOSADO	INSTITUTO TECNOLÓGICO SUPERIOR DE VENUSTIANO CARRANZA	DIRECTOR GENERAL
65	AZAREL	TOLENTINO	ROSAS	INSTITUTO TECNOLÓGICO SUPERIOR DE VENUSTIANO CARRANZA	ANALISTA
64	SERGIO	LÓPEZ	MORENO	INSTITUTO TECNOLÓGICO SUPERIOR DE TLATLAUQUITEPEC	DIRECTOR GENERAL
63	JOSÉ HERMINIO	GONZÁLEZ	PÉREZ	INSTITUTO TECNOLÓGICO SUPERIOR DE TLATLAUQUITEPEC	SUB-DIRECTOR
62	CLAUDIA PATRICIA	SALGADO	GUZMÁN	INSTITUTO TECNOLÓGICO SUPERIOR DE TLATLAUQUITEPEC	SUB-DIRECTOR
61	OSCAR	ALTAMIRANO	FRANCIA	INSTITUTO TECNOLÓGICO SUPERIOR DE TEZIUTLÁN	JEFE DE DEPARTAMENTO
60	JUAN ANTONIO	HERRERA	LÓPEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE TEZIUTLÁN	SUB-DIRECTOR
59	JONATHAN	HERNÀNDEZ	BOLAÑOS	INSTITUTO TECNOLÓGICO SUPERIOR DE TEZIUTLÁN	JEFE DE DEPARTAMENTO
58	ARMINDA	JUÁREZ	ARROYO	INSTITUTO TECNOLÓGICO SUPERIOR DE TEZIUTLÁN	DIRECTOR GENERAL
57	GUILLERMINA	MARTINEZ	CORONA	INSTITUTO TECNOLÓGICO SUPERIOR DE TEPEXI DE RODRÍGUEZ	SUB-DIRECTOR
56	ARTURO	CERÓN	PÉREZ	INSTITUTO TECNOLÓGICO SUPERIOR DE TEPEACA	JEFE DE DEPARTAMENTO
55	GILBERTO	DIAZ	PEREZ	INSTITUTO TECNOLÓGICO SUPERIOR DE SAN MARTÍN TEXMELUCAN	JEFE DE DEPARTAMENTO
54	GUADALUPE	RODRÍGUEZ	ESPINOZA	INSTITUTO TECNOLÓGICO SUPERIOR DE LIBRES	ENCARGADO DE DIRECCIÓN
53	PABLO ALEJANDRO	LÓPEZ	PACHECO	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA	DIRECTOR GENERAL
52	HUGO	MORENO	CALDERÓN	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA	SUB-DIRECTOR
51	YASMIN	MONGE	OLIVAREZ	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN	JEFE DE DEPARTAMENTO
50	SOCORRO	GINEZ	TREJO	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN	SUB-DIRECTOR
49	CARMEN	ROMERO	ACEVEDO	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN	OTRO
48	AUGUSTO MARCOS	HERNÁNDEZ	MERINO	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN	DIRECTOR GENERAL
47	ANA LAURA	ROMERO	PEÑA	INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN	JEFE DE DEPARTAMENTO
46	PIEDAD DEL ROSARIO	CONTLA	MUNGUÍA	INSTITUTO TECNOLÓGICO SUPERIOR DE HUAUCHINANGO	SUB-DIRECTOR
45	JOSÉ IGNACIO	SOLANO	RODRÍGUEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE HUAUCHINANGO	DIRECTOR GENERAL
44	EMERIT	MEZA	NUÑEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE HUAUCHINANGO	JEFE DE DEPARTAMENTO
43	ADOLFO	SALAS	BARRIOS	INSTITUTO TECNOLÓGICO SUPERIOR DE HUAUCHINANGO	DIRECTOR GENERAL
42	MARIA YOLANDA	CORTÉS	RODRÍGUEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN	SUB-DIRECTOR
41	MARÍA CARINA	GONZÁLEZ	VIEYRA	INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN	DIRECTOR GENERAL
40	LÁZARO	LÓPEZ	HERNÁNDEZ	INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN	JEFE DE DEPARTAMENTO
39	IVETTE ARACELI	FLORES	MORALES	INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN	DIRECTOR GENERAL
38	ERIKA FRANCISCA	MEDINA	MORALES	INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN	SUB-DIRECTOR
37	IRVIN ALEJANDRO	CORDOVA	GUERRERO	INSTITUTO TECNOLÓGICO SUPERIOR DE ACATLÁN DE OSORIO	DIRECTOR GENERAL
36	SERGIO MANUEL	ORTIZ	CONTRERAS	INSTITUTO POBLANO DE ASISTENCIA AL MIGRANTE	SUB-DIRECTOR
35	RAMÓN	MONTES	BARRETO	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	SUB-DIRECTOR
34	NIMBE	BLANCO	FLORES	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	JEFE DE DEPARTAMENTO
33	MIGUEL ÁNGEL	GARCÍA	MARTÍNEZ	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	SUB-DIRECTOR
32	HERACLIO	HERNÁNDEZ	RAMÍREZ	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	JEFE DE DEPARTAMENTO
31	FABIAN	RUEDA	GIRON	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	TITULAR DE LA UNIDAD
30	ANTONIO	FERNÁNDEZ	LLARENA	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	TITULAR DE LA UNIDAD
29	ANTONIO	FERNÁNDEZ	CORTÉS	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	SUB-DIRECTOR
28	ALEJANDRO	VALERDI	NOCHEBUENA	INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA	JEFE DE DEPARTAMENTO
27	PATRICIO	MORÁN	MÁRQUEZ	INSTITUTO DE PROFESIONALIZACIÓN DEL MAGISTERIO POBLANO	DIRECTOR GENERAL
26	EMILIO	BARRANCO	BARRIENTOS	FIDEICOMISO PÚBLICO PARA LA ADMINISTRACIÓN DE INMUEBLES Y EJECUCIÓN DE OBRAS PUBLICAS EN LA RESERVA TERRITORIAL ATLIXCAYOTL-QUETZALCOATL	DIRECTOR GENERAL
25	CARLOS ALBERTO	ESPINAL	GALEANA	FIDEICOMISO FONDO PARA EL FORTALECIMIENTO DE LA MICRO EMPRESA	RESPONSABLE
24	EDITH GUADALUPE	SPEZZIA	ESCAMILLA	FIDEICOMISO DEL PROGRAMA DE BECAS NACIONALES PARA LA EDUCACIÓN SUPERIOR MANUTENCIÓN	RESPONSABLE
23	AMÉRICA	ROSAS	TAPIA	FIDEICOMISO DEL PROGRAMA DE BECAS NACIONALES PARA LA EDUCACIÓN SUPERIOR MANUTENCIÓN	SECRETARIO
22	SAUL	MEDEL	SERRANO	CORPORACIÓN AUXILIAR DE POLICÍA DE PROTECCIÓN CIUDADANA	ANALISTA
21	JORGE ANTONIO	CRUZ	SAID	CORPORACIÓN AUXILIAR DE POLICÍA DE PROTECCIÓN CIUDADANA	JEFE DE DEPARTAMENTO
20	ELOY	PORRAS	AYLLON	COORDINACIÓN GENERAL DE COMUNICACIÓN Y AGENDA DIGITAL	TITULAR DE LA UNIDAD
19	MARÍA ESTELA	HERNANDEZ	BAEZ	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	JEFE DE DEPARTAMENTO
18	LAURA ALEJANDRA	HERNANDEZ	FLORES	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	JEFE DE DEPARTAMENTO
17	JOSEFINA	BUXADÉ	CASTELÁN	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	TITULAR DE LA UNIDAD
16	GONZALO	GALEANA	FRANCO	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	DIRECTOR GENERAL
15	GERMAN	VELAZQUEZ	HERRERA	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	SUB-DIRECTOR
14	FRANCIS	LEGASPI	CRUZ	COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO	DIRECTOR GENERAL
13	JUAN ARTURO	CASTRO	GRIMALDO	CONVENCIONES Y PARQUES	JEFE DE DEPARTAMENTO
12	EDUARDO	FERNÁNDEZ	FERNÁNDEZ	COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE PUEBLA	JEFE DE DEPARTAMENTO
11	CARLOS	SANTIBAÑEZ	RIVERA	COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE PUEBLA	ENCARGADO DE DESPACHO
10	CARLOS IGNACIO	MIER	BAÑUELOS	COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE PUEBLA	DIRECTOR GENERAL
9	MARÍA DEL PILAR	JUÁREZ	ALONSO	COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE PUEBLA	RESPONSABLE
8	LEONARDO	CONTLA	GONZALEZ	COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE PUEBLA	APOYO
7	GERARDO	ÁVILA	AGUILAR	COLEGIO DE BACHILLERES DEL ESTADO DE PUEBLA	DIRECTOR GENERAL
6	RAÚL	GONZÁLEZ	ALVARADO	CARRETERAS DE CUOTA PUEBLA	JEFE DE DEPARTAMENTO
5	NORMA	DE BERNARDO	HERNÁNDEZ	CARRETERAS DE CUOTA PUEBLA	JEFE DE DEPARTAMENTO
4	ISAAC	BALDERAS	ACEVEDO	CARRETERAS DE CUOTA PUEBLA	JEFE DE DEPARTAMENTO
3	EMILIO	ESPINOZA	CRUZ	CARRETERAS DE CUOTA PUEBLA	SUB-DIRECTOR
2	ARTURO	GRIJALVA	GOMEZ	CARRETERAS DE CUOTA PUEBLA	JEFE DE DEPARTAMENTO
1	ALEJANDRO FRANCISCO	RAMIREZ	CHANTRES	CARRETERAS DE CUOTA PUEBLA	ANALISTA
NOW4CUX2	GERARDO 	"NAVA"	MEJIA 	Honorable Ayuntamiento de Tancítaro	REGIDOR 
VEH5XEN8	ROSA CECILIA 	SOLORZANO 	RAMIREZ 	Honorable Ayuntamiento de Tancítaro	REGIDORA 
MOM9CIZ5	MARIA DEL REFUGIO 	QUIROZ	IRIANDA 	Honorable Ayuntamiento de Tancítaro	REGIDORA 
MAT6PUJ6	JESUS MISAEL 	SIERRA	GALVAN 	Honorable Ayuntamiento de Tancítaro	TESORERIA 
PUH1QOV3	DAVID 	MORALES 	RIOS 	Honorable Ayuntamiento de Tancítaro	SECRETARIA 
FED5YAM1	ALEJANDRO 	PARDO 	GONZALEZ	Honorable Ayuntamiento de Tancítaro	OBRAS PUBLICAS
KUJ1ZEQ6	SARA ISABEL 	VIRRUETA 	HERNANDEZ 	Honorable Ayuntamiento de Tancítaro	TESORERIA
NEF2TOW3	KAREN GUADALUPE	ROMERO	RIOS 	Honorable Ayuntamiento de Tancítaro	TESORERIA
DOY6SIW6	LAURA ADELINA 	HUERTA 	OROZCO 	Honorable Ayuntamiento de Tancítaro	CONTRALORIA
YIL6ZUF1	ALEJANDRO	CASTAÑEDA	CONTRERAS	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	DIRECTOR DE URBANISMO
ZIV8TEM5	RAMON CLEMENTE	CARRILLO	SANCHEZ	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	REGIDOR
DEB1RAF9	FATIMA	LOPEZ	MADRIGAL	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	REGIDORA
PED9WUL3	SALVADOR IVAN	TORRES	BARAHONA	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	REGIDOR
JAP7XOY1	OCTAVIO	MENDEZ	ORTIZ	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	DIRECTOR DE OBRAS PUBLICAS
FOG4REN8	JOSÉ LUIS	PIÑÓN	TOCHE	Honorable Ayuntamiento de Charo	SECRETARIO MUNICIPAL
DUJ9GUJ7	SERGIO IVÁN	ARREOLA	SANCHEZ	Honorable Ayuntamiento de Charo	DIRECTOR DE OBRAS PUBLICAS
YIL5DOV3	HUGO CESAR	VALERIO	GIL	Honorable Ayuntamiento de Charo	DIRECTOR DE URBANISMO Y ECOLOGIA
YUD9WEY3	SARA EDITH	FACIO	GARCÍA	Honorable Ayuntamiento de Charo	SINDICO MUNICIPAL
DUJ9GUJ7	SERGIO IVÁN	ARREOLA	SANCHEZ	Honorable Ayuntamiento de Charo	DIRECTOR DE OBRAS PUBLICAS
ZUJ4BUR4	JOSE ANTONIO	CARABANTES	YEPEZ	Honorable Ayuntamiento de Charo	REGIDOR
CAH9ZEV5	REYNALDO	CISNEROS	GASTELUM	Honorable Ayuntamiento de Charo	DIRECTOR DE RECURSOS HUMANOS, MATERIALES Y PARQUE VEHICULAR
SAP6KUX4	JUAN CARLOS	CHAVEZ	GOMEZ	Honorable Ayuntamiento de Charo	REGIDOR
GIV8TIC4	ALBERTO RICARDO	RAMIREZ	MARTINEZ	Honorable Ayuntamiento de Coalcomán de Vázquez Pallares	REGIDOR
JOM1JIH3	MARIA DEL ROSARIO	CELAYA	GARCÍA	Honorable Ayuntamiento de Charo	TESORERA MUNICIPAL
YIL5DOV3	HUGO CESAR	VALERIO	GIL	Honorable Ayuntamiento de Charo	DIRECTOR DE URBANISMO Y ECOLOGIA
RUW3ZAC3	MARIA DE LOS ANGELES	NIETO	LULO	Honorable Ayuntamiento de Charo	COORDINACIÓN DE REGLAMENTOS
